block,feature_set,n_features,feature_cols,zone,n,spearman_rho,spearman_p,rho_ci_lo,rho_ci_hi,adc_rho,abs_rho_gt_abs_adc,abs_rho
A_mu,"mu{0.25,0.75,1.50}",3,"nuts_D_0.25,nuts_D_0.75,nuts_D_1.50",tz,8,-0.049102861614023635,0.9080800167647649,-0.8828418844653981,0.7436310328381275,-0.6137857701752955,False,0.049102861614023635
A_mu,"mu{0.25,0.75,1.50}",3,"nuts_D_0.25,nuts_D_0.75,nuts_D_1.50",pooled,29,0.36900504940378187,0.04885085173201035,-0.0627270009057809,0.7065453687703226,-0.5462518568421153,False,0.36900504940378187
A_mu,"mu{0.25,0.75,2.00}",3,"nuts_D_0.25,nuts_D_0.75,nuts_D_2.00",pz,21,0.2561974477142208,0.26229142233231584,-0.2696778104942514,0.6732392929001557,-0.4801069979082933,False,0.2561974477142208
A_mu,"mu{0.25,0.75,2.00}",3,"nuts_D_0.25,nuts_D_0.75,nuts_D_2.00",tz,8,-0.13503286943856502,0.7498742499145097,-0.874105055729584,0.8008238044390213,-0.6137857701752955,False,0.13503286943856502
A_mu,"mu{0.25,0.75,2.00}",3,"nuts_D_0.25,nuts_D_0.75,nuts_D_2.00",pooled,29,0.43845262892640374,0.017351981496015887,0.04082168387705291,0.7394156061767225,-0.5462518568421153,False,0.43845262892640374
A_mu,"mu{0.25,0.75,3.00}",3,"nuts_D_0.25,nuts_D_0.75,nuts_D_3.00",pz,21,0.09686369256044514,0.6761742911052377,-0.38085243463060847,0.5616452743822365,-0.4801069979082933,False,0.09686369256044514
A_mu,"mu{0.25,0.75,3.00}",3,"nuts_D_0.25,nuts_D_0.75,nuts_D_3.00",tz,8,-0.23323859266661226,0.5782790921913368,-0.9258992299264376,0.801517269168677,-0.6137857701752955,False,0.23323859266661226
A_mu,"mu{0.25,0.75,3.00}",3,"nuts_D_0.25,nuts_D_0.75,nuts_D_3.00",pooled,29,0.40761583055628436,0.028174665951328122,0.018611718052191566,0.725092900361322,-0.5462518568421153,False,0.40761583055628436
A_mu,"mu{0.25,0.75,20.00}",3,"nuts_D_0.25,nuts_D_0.75,nuts_D_20.00",pz,21,0.26181273423946405,0.25160971024839324,-0.17871845394467736,0.610534776330134,-0.4801069979082933,False,0.26181273423946405
A_mu,"mu{0.25,0.75,20.00}",3,"nuts_D_0.25,nuts_D_0.75,nuts_D_20.00",tz,8,0.6997157779998369,0.053362469677282115,0.09592549000150068,0.9726027397260274,-0.6137857701752955,True,0.6997157779998369
A_mu,"mu{0.25,0.75,20.00}",3,"nuts_D_0.25,nuts_D_0.75,nuts_D_20.00",pooled,29,0.4825051980265744,0.008027786235691716,0.14925790938163166,0.6974467044302963,-0.5462518568421153,False,0.4825051980265744
A_mu,"mu{0.25,1.00,1.50}",3,"nuts_D_0.25,nuts_D_1.00,nuts_D_1.50",pz,21,0.1326611441588705,0.5664769362272286,-0.35730823500580144,0.6073704249784834,-0.4801069979082933,False,0.1326611441588705
A_mu,"mu{0.25,1.00,1.50}",3,"nuts_D_0.25,nuts_D_1.00,nuts_D_1.50",tz,8,-0.1227571540350591,0.77213221596926,-0.9727634993599662,0.7140257077778465,-0.6137857701752955,False,0.1227571540350591
A_mu,"mu{0.25,1.00,1.50}",3,"nuts_D_0.25,nuts_D_1.00,nuts_D_1.50",pooled,29,0.34749703037252216,0.06473959785318135,-0.09786274366150403,0.7029687000852678,-0.5462518568421153,False,0.34749703037252216
A_mu,"mu{0.25,1.00,2.00}",3,"nuts_D_0.25,nuts_D_1.00,nuts_D_2.00",pz,21,0.22039999611579544,0.3370399240251756,-0.3303563378976488,0.6849551387743945,-0.4801069979082933,False,0.22039999611579544
A_mu,"mu{0.25,1.00,2.00}",3,"nuts_D_0.25,nuts_D_1.00,nuts_D_2.00",tz,8,-0.13503286943856502,0.7498742499145097,-0.8463379831260939,0.7743515028726002,-0.6137857701752955,False,0.13503286943856502
A_mu,"mu{0.25,1.00,2.00}",3,"nuts_D_0.25,nuts_D_1.00,nuts_D_2.00",pooled,29,0.37677903218616493,0.04393538078334208,-0.05850619199206453,0.728685118226847,-0.5462518568421153,False,0.37677903218616493
A_mu,"mu{0.25,1.00,3.00}",3,"nuts_D_0.25,nuts_D_1.00,nuts_D_3.00",pz,21,0.05755668688374277,0.8042797460453753,-0.4815055280926243,0.5456509896764857,-0.4801069979082933,False,0.05755668688374277
A_mu,"mu{0.25,1.00,3.00}",3,"nuts_D_0.25,nuts_D_1.00,nuts_D_3.00",tz,8,-0.2455143080701182,0.5578248245683866,-0.9172160579609908,0.8718368572992661,-0.6137857701752955,False,0.2455143080701182
A_mu,"mu{0.25,1.00,3.00}",3,"nuts_D_0.25,nuts_D_1.00,nuts_D_3.00",pooled,29,0.3293577372136284,0.08104036017219482,-0.07704932089710372,0.6632388627621428,-0.5462518568421153,False,0.3293577372136284
A_mu,"mu{0.25,1.00,20.00}",3,"nuts_D_0.25,nuts_D_1.00,nuts_D_20.00",pz,21,0.1389783414997691,0.5479677442907175,-0.30331346830379236,0.5755952248254784,-0.4801069979082933,False,0.1389783414997691
A_mu,"mu{0.25,1.00,20.00}",3,"nuts_D_0.25,nuts_D_1.00,nuts_D_20.00",tz,8,0.6997157779998369,0.053362469677282115,0.101881244132762,0.9805806756909201,-0.6137857701752955,True,0.6997157779998369
A_mu,"mu{0.25,1.00,20.00}",3,"nuts_D_0.25,nuts_D_1.00,nuts_D_20.00",pooled,29,0.4498544703405656,0.014345767282647937,0.11012607635000944,0.6945982087454539,-0.5462518568421153,False,0.4498544703405656
A_mu,"mu{0.25,1.50,2.00}",3,"nuts_D_0.25,nuts_D_1.50,nuts_D_2.00",pz,21,0.16916050657295129,0.4635391156659715,-0.32332874834284103,0.6537095521939763,-0.4801069979082933,False,0.16916050657295129
A_mu,"mu{0.25,1.50,2.00}",3,"nuts_D_0.25,nuts_D_1.50,nuts_D_2.00",tz,8,-0.1227571540350591,0.77213221596926,-0.9597412212597215,0.714526782707794,-0.6137857701752955,False,0.1227571540350591
A_mu,"mu{0.25,1.50,2.00}",3,"nuts_D_0.25,nuts_D_1.50,nuts_D_2.00",pooled,29,0.3443874372595689,0.0673358528519473,-0.09414658228735359,0.7153236985983752,-0.5462518568421153,False,0.3443874372595689
A_mu,"mu{0.25,1.50,3.00}",3,"nuts_D_0.25,nuts_D_1.50,nuts_D_3.00",pz,21,-0.1333630549745259,0.5644068359711568,-0.6499440872916836,0.40366483247831064,-0.4801069979082933,False,0.1333630549745259
A_mu,"mu{0.25,1.50,3.00}",3,"nuts_D_0.25,nuts_D_1.50,nuts_D_3.00",tz,8,0.1227571540350591,0.77213221596926,-0.7397050924022256,0.8407813864642417,-0.6137857701752955,False,0.1227571540350591
A_mu,"mu{0.25,1.50,3.00}",3,"nuts_D_0.25,nuts_D_1.50,nuts_D_3.00",pooled,29,0.21222972995905717,0.2690428695747926,-0.2571678095435647,0.56995778356174,-0.5462518568421153,False,0.21222972995905717
A_mu,"mu{0.25,1.50,20.00}",3,"nuts_D_0.25,nuts_D_1.50,nuts_D_20.00",pz,21,0.10318088990134375,0.6562674870366971,-0.33958528209268335,0.5576861325232892,-0.4801069979082933,False,0.10318088990134375
A_mu,"mu{0.25,1.50,20.00}",3,"nuts_D_0.25,nuts_D_1.50,nuts_D_20.00",tz,8,0.6997157779998369,0.053362469677282115,0.13989092759813318,0.9597148699373933,-0.6137857701752955,True,0.6997157779998369
A_mu,"mu{0.25,1.50,20.00}",3,"nuts_D_0.25,nuts_D_1.50,nuts_D_20.00",pooled,29,0.36848678388495637,0.049193416158992274,-0.03427522630162197,0.6797583723982406,-0.5462518568421153,False,0.36848678388495637
A_mu,"mu{0.25,2.00,3.00}",3,"nuts_D_0.25,nuts_D_2.00,nuts_D_3.00",pz,21,0.1642471308633635,0.4768112507871719,-0.3867197525483115,0.6558101634233897,-0.4801069979082933,False,0.1642471308633635
A_mu,"mu{0.25,2.00,3.00}",3,"nuts_D_0.25,nuts_D_2.00,nuts_D_3.00",tz,8,-0.27006573887713003,0.5177097259590575,-0.7799508766070365,0.7228815946461712,-0.6137857701752955,False,0.27006573887713003
A_mu,"mu{0.25,2.00,3.00}",3,"nuts_D_0.25,nuts_D_2.00,nuts_D_3.00",pooled,29,0.3195106923559432,0.09111470033690927,-0.1297506578158979,0.6773067348321005,-0.5462518568421153,False,0.3195106923559432
A_mu,"mu{0.25,2.00,20.00}",3,"nuts_D_0.25,nuts_D_2.00,nuts_D_20.00",pz,21,0.4281655975497937,0.05282018555866423,-0.01750971490371271,0.7533666961019266,-0.4801069979082933,False,0.4281655975497937
A_mu,"mu{0.25,2.00,20.00}",3,"nuts_D_0.25,nuts_D_2.00,nuts_D_20.00",tz,8,0.6997157779998369,0.053362469677282115,0.10057567642044021,0.973684210526316,-0.6137857701752955,True,0.6997157779998369
A_mu,"mu{0.25,2.00,20.00}",3,"nuts_D_0.25,nuts_D_2.00,nuts_D_20.00",pooled,29,0.5413283344132728,0.0024251825772346014,0.22102531867022962,0.7687223336745916,-0.5462518568421153,False,0.5413283344132728
A_mu,"mu{0.25,3.00,20.00}",3,"nuts_D_0.25,nuts_D_3.00,nuts_D_20.00",pz,21,-0.0007019108156553995,0.99759072475335,-0.46352760205868,0.48219526420569436,-0.4801069979082933,False,0.0007019108156553995
A_mu,"mu{0.25,3.00,20.00}",3,"nuts_D_0.25,nuts_D_3.00,nuts_D_20.00",tz,8,0.6997157779998369,0.053362469677282115,0.039492204639905076,0.9792700977495321,-0.6137857701752955,True,0.6997157779998369
A_mu,"mu{0.25,3.00,20.00}",3,"nuts_D_0.25,nuts_D_3.00,nuts_D_20.00",pooled,29,0.40269230812744183,0.03032511511467872,0.06446652130747889,0.6728993978256879,-0.5462518568421153,False,0.40269230812744183
A_mu,"mu{0.50,0.75,1.00}",3,"nuts_D_0.50,nuts_D_0.75,nuts_D_1.00",pz,21,-0.3860509486104698,0.08389468800612622,-0.7823919509139463,0.17710089591874445,-0.4801069979082933,False,0.3860509486104698
A_mu,"mu{0.50,0.75,1.00}",3,"nuts_D_0.50,nuts_D_0.75,nuts_D_1.00",tz,8,-0.20868716185960046,0.6199236393861473,-0.8463380124595093,0.9493337494797257,-0.6137857701752955,False,0.20868716185960046
A_mu,"mu{0.50,0.75,1.00}",3,"nuts_D_0.50,nuts_D_0.75,nuts_D_1.00",pooled,29,0.3749651028702755,0.045045507922595505,0.0677829534999113,0.6140522048320107,-0.5462518568421153,False,0.3749651028702755
A_mu,"mu{0.50,0.75,1.50}",3,"nuts_D_0.50,nuts_D_0.75,nuts_D_1.50",pz,21,-0.10388280071699914,0.6540690974321328,-0.5282256918201017,0.360910545607976,-0.4801069979082933,False,0.10388280071699914
A_mu,"mu{0.50,0.75,1.50}",3,"nuts_D_0.50,nuts_D_0.75,nuts_D_1.50",tz,8,-0.3682714621051773,0.3693837880267032,-0.9429220888782952,0.5560377571979783,-0.6137857701752955,False,0.3682714621051773
A_mu,"mu{0.50,0.75,1.50}",3,"nuts_D_0.50,nuts_D_0.75,nuts_D_1.50",pooled,29,0.23658820934385738,0.21658571196038956,-0.13959052440140765,0.5740887580039352,-0.5462518568421153,False,0.23658820934385738
A_mu,"mu{0.50,0.75,2.00}",3,"nuts_D_0.50,nuts_D_0.75,nuts_D_2.00",pz,21,0.28637961278740304,0.20818970308717652,-0.18928915891904446,0.6824262093777865,-0.4801069979082933,False,0.28637961278740304
A_mu,"mu{0.50,0.75,2.00}",3,"nuts_D_0.50,nuts_D_0.75,nuts_D_2.00",tz,8,-0.7979215012278841,0.01762975126971794,-0.9999999999999998,-0.10256410256410257,-0.6137857701752955,True,0.7979215012278841
A_mu,"mu{0.50,0.75,2.00}",3,"nuts_D_0.50,nuts_D_0.75,nuts_D_2.00",pooled,29,0.3415369769060285,0.06978605549306263,-0.05864210262735618,0.6551662665909219,-0.5462518568421153,False,0.3415369769060285
A_mu,"mu{0.50,0.75,3.00}",3,"nuts_D_0.50,nuts_D_0.75,nuts_D_3.00",pz,21,-0.34534012130245656,0.12521147989659753,-0.7200983386138382,0.22999362656629524,-0.4801069979082933,False,0.34534012130245656
A_mu,"mu{0.50,0.75,3.00}",3,"nuts_D_0.50,nuts_D_0.75,nuts_D_3.00",tz,8,-0.7242672088068488,0.04216846779740496,-0.9936507294577401,0.1032451465839335,-0.6137857701752955,True,0.7242672088068488
A_mu,"mu{0.50,0.75,3.00}",3,"nuts_D_0.50,nuts_D_0.75,nuts_D_3.00",pooled,29,0.2111931989214061,0.27144302469082043,-0.12522894639381008,0.5052652490547652,-0.5462518568421153,False,0.2111931989214061
A_mu,"mu{0.50,0.75,20.00}",3,"nuts_D_0.50,nuts_D_0.75,nuts_D_20.00",pz,21,-0.2997159182848556,0.18684920530394336,-0.7052660949157614,0.2531150258362721,-0.4801069979082933,False,0.2997159182848556
A_mu,"mu{0.50,0.75,20.00}",3,"nuts_D_0.50,nuts_D_0.75,nuts_D_20.00",tz,8,0.8347486474384018,0.009929687100611161,0.2939723678960656,0.9999999999999998,-0.6137857701752955,True,0.8347486474384018
A_mu,"mu{0.50,0.75,20.00}",3,"nuts_D_0.50,nuts_D_0.75,nuts_D_20.00",pooled,29,0.34309177346250513,0.06844117060791405,-0.005036967728827766,0.6665815949804612,-0.5462518568421153,False,0.34309177346250513
A_mu,"mu{0.50,1.00,1.50}",3,"nuts_D_0.50,nuts_D_1.00,nuts_D_1.50",pz,21,-0.1445936280250123,0.5317495388430933,-0.562230786083442,0.3197971750567209,-0.4801069979082933,False,0.1445936280250123
A_mu,"mu{0.50,1.00,1.50}",3,"nuts_D_0.50,nuts_D_1.00,nuts_D_1.50",tz,8,-0.23323859266661226,0.5782790921913368,-0.8829892193414377,0.7847209123948932,-0.6137857701752955,False,0.23323859266661226
A_mu,"mu{0.50,1.00,1.50}",3,"nuts_D_0.50,nuts_D_1.00,nuts_D_1.50",pooled,29,0.21145233168081887,0.27084169348407133,-0.2004033257218509,0.527059008720714,-0.5462518568421153,False,0.21145233168081887
A_mu,"mu{0.50,1.00,2.00}",3,"nuts_D_0.50,nuts_D_1.00,nuts_D_2.00",pz,21,0.22671719345669408,0.3230162693091636,-0.31635950785264655,0.6757851492889134,-0.4801069979082933,False,0.22671719345669408
A_mu,"mu{0.50,1.00,2.00}",3,"nuts_D_0.50,nuts_D_1.00,nuts_D_2.00",tz,8,-0.4296500391227069,0.28805705023068984,-0.9488692826389509,0.4251532110844867,-0.6137857701752955,False,0.4296500391227069
A_mu,"mu{0.50,1.00,2.00}",3,"nuts_D_0.50,nuts_D_1.00,nuts_D_2.00",pooled,29,0.3651180580125904,0.05146665401566396,-0.013819225882171429,0.6905625220046897,-0.5462518568421153,False,0.3651180580125904
A_mu,"mu{0.50,1.00,3.00}",3,"nuts_D_0.50,nuts_D_1.00,nuts_D_3.00",pz,21,-0.43027132999675993,0.051539788075359895,-0.7770629817027341,0.12382389259211038,-0.4801069979082933,False,0.43027132999675993
A_mu,"mu{0.50,1.00,3.00}",3,"nuts_D_0.50,nuts_D_1.00,nuts_D_3.00",tz,8,-0.4787529007367305,0.23007194955169563,-0.9936507294577401,0.4899539464934427,-0.6137857701752955,False,0.4787529007367305
A_mu,"mu{0.50,1.00,3.00}",3,"nuts_D_0.50,nuts_D_1.00,nuts_D_3.00",pooled,29,0.23710647486268288,0.21555117027546247,-0.11122014339219237,0.5379298256452151,-0.5462518568421153,False,0.23710647486268288
A_mu,"mu{0.50,1.00,20.00}",3,"nuts_D_0.50,nuts_D_1.00,nuts_D_20.00",pz,21,-0.4106178271584087,0.06446028406727,-0.7903576097130542,0.10455408109979789,-0.4801069979082933,False,0.4106178271584087
A_mu,"mu{0.50,1.00,20.00}",3,"nuts_D_0.50,nuts_D_1.00,nuts_D_20.00",tz,8,0.7610943550173663,0.02827313252875805,0.10057567642044021,0.9813067629253164,-0.6137857701752955,True,0.7610943550173663
A_mu,"mu{0.50,1.00,20.00}",3,"nuts_D_0.50,nuts_D_1.00,nuts_D_20.00",pooled,29,0.3031853285129388,0.10987037072264302,-0.016666755387899277,0.5746121818764781,-0.5462518568421153,False,0.3031853285129388
A_mu,"mu{0.50,1.50,2.00}",3,"nuts_D_0.50,nuts_D_1.50,nuts_D_2.00",pz,21,0.24707260711070067,0.28025346088816616,-0.2368521912005854,0.7035302251007478,-0.4801069979082933,False,0.24707260711070067
A_mu,"mu{0.50,1.50,2.00}",3,"nuts_D_0.50,nuts_D_1.50,nuts_D_2.00",tz,8,-0.3928228929121891,0.33571997408128523,-0.9429220888782952,0.5113203881838618,-0.6137857701752955,False,0.3928228929121891
A_mu,"mu{0.50,1.50,2.00}",3,"nuts_D_0.50,nuts_D_1.50,nuts_D_2.00",pooled,29,0.33194906480775604,0.07853667180507982,-0.08263746197062333,0.6626556970296958,-0.5462518568421153,False,0.33194906480775604
A_mu,"mu{0.50,1.50,3.00}",3,"nuts_D_0.50,nuts_D_1.50,nuts_D_3.00",pz,21,-0.24988025037332223,0.2746469574753268,-0.7073828690243191,0.23792534755144715,-0.4801069979082933,False,0.24988025037332223
A_mu,"mu{0.50,1.50,3.00}",3,"nuts_D_0.50,nuts_D_1.50,nuts_D_3.00",tz,8,-0.3928228929121891,0.33571997408128523,-0.8740792106817963,0.5754350156180876,-0.6137857701752955,False,0.3928228929121891
A_mu,"mu{0.50,1.50,3.00}",3,"nuts_D_0.50,nuts_D_1.50,nuts_D_3.00",pooled,29,0.20963840236492948,0.275069111328878,-0.20247045660609334,0.5524279632364814,-0.5462518568421153,False,0.20963840236492948
A_mu,"mu{0.50,1.50,20.00}",3,"nuts_D_0.50,nuts_D_1.50,nuts_D_20.00",pz,21,-0.1642471308633635,0.4768112507871719,-0.6055480308430052,0.3357823627867273,-0.4801069979082933,False,0.1642471308633635
A_mu,"mu{0.50,1.50,20.00}",3,"nuts_D_0.50,nuts_D_1.50,nuts_D_20.00",tz,8,0.8470243628419077,0.007954270632103343,0.32274802854118695,0.9939681929848528,-0.6137857701752955,True,0.8470243628419077
A_mu,"mu{0.50,1.50,20.00}",3,"nuts_D_0.50,nuts_D_1.50,nuts_D_20.00",pooled,29,0.2518770421492107,0.18746854668790836,-0.10006545566403836,0.5606895037978602,-0.5462518568421153,False,0.2518770421492107
A_mu,"mu{0.50,2.00,3.00}",3,"nuts_D_0.50,nuts_D_2.00,nuts_D_3.00",pz,21,0.20144840409309966,0.3812192631676623,-0.2545177725607017,0.6530962647743402,-0.4801069979082933,False,0.20144840409309966
A_mu,"mu{0.50,2.00,3.00}",3,"nuts_D_0.50,nuts_D_2.00,nuts_D_3.00",tz,8,-0.6506129163858132,0.0806376088345106,-0.9622504486493761,0.1032451465839335,-0.6137857701752955,True,0.6506129163858132
A_mu,"mu{0.50,2.00,3.00}",3,"nuts_D_0.50,nuts_D_2.00,nuts_D_3.00",pooled,29,0.29048782330171313,0.1263401126870476,-0.07951406713485167,0.6097424589288807,-0.5462518568421153,False,0.29048782330171313
A_mu,"mu{0.50,2.00,20.00}",3,"nuts_D_0.50,nuts_D_2.00,nuts_D_20.00",pz,21,0.24847642874201142,0.27744135083284416,-0.19144220712453627,0.6927835032303327,-0.4801069979082933,False,0.24847642874201142
A_mu,"mu{0.50,2.00,20.00}",3,"nuts_D_0.50,nuts_D_2.00,nuts_D_20.00",tz,8,0.7610943550173663,0.02827313252875805,0.19353163091014083,0.9805806756909201,-0.6137857701752955,True,0.7610943550173663
A_mu,"mu{0.50,2.00,20.00}",3,"nuts_D_0.50,nuts_D_2.00,nuts_D_20.00",pooled,29,0.45814671864177414,0.012442814151489318,0.1174575894647072,0.7305599038837521,-0.5462518568421153,False,0.45814671864177414
A_mu,"mu{0.50,3.00,20.00}",3,"nuts_D_0.50,nuts_D_3.00,nuts_D_20.00",pz,21,-0.3832433053478482,0.08636578610171569,-0.7336418158451851,0.1373572682194941,-0.4801069979082933,False,0.3832433053478482
A_mu,"mu{0.50,3.00,20.00}",3,"nuts_D_0.50,nuts_D_3.00,nuts_D_20.00",tz,8,0.5769586239647777,0.13430118862983761,-0.1126220990201906,0.9524029898192575,-0.6137857701752955,False,0.5769586239647777
A_mu,"mu{0.50,3.00,20.00}",3,"nuts_D_0.50,nuts_D_3.00,nuts_D_20.00",pooled,29,0.25369097146510006,0.18420452997435946,-0.11124437957207338,0.5529874602734591,-0.5462518568421153,False,0.25369097146510006
A_mu,"mu{0.75,1.00,1.50}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_1.50",pz,21,-0.16565095249467432,0.47299983902274934,-0.5649251726207616,0.3063423482083467,-0.4801069979082933,False,0.16565095249467432
A_mu,"mu{0.75,1.00,1.50}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_1.50",tz,8,-0.14730858484207093,0.727766103618572,-0.8306307109923334,0.9805868811123313,-0.6137857701752955,False,0.14730858484207093
A_mu,"mu{0.75,1.00,1.50}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_1.50",pooled,29,0.20730620753021456,0.2805664409099743,-0.16980459993768152,0.5445607811454287,-0.5462518568421153,False,0.20730620753021456
A_mu,"mu{0.75,1.00,2.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_2.00",pz,21,0.23514012324455885,0.30487112014270407,-0.3059050625223208,0.6816599730261522,-0.4801069979082933,False,0.23514012324455885
A_mu,"mu{0.75,1.00,2.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_2.00",tz,8,-0.5401314777542601,0.16698762473215406,-0.9936507294577401,0.5012563163022475,-0.6137857701752955,False,0.5401314777542601
A_mu,"mu{0.75,1.00,2.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_2.00",pooled,29,0.2982618060840962,0.11605504470601774,-0.09624427868567464,0.6535587256106876,-0.5462518568421153,False,0.2982618060840962
A_mu,"mu{0.75,1.00,3.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_3.00",pz,21,-0.37060891066605095,0.09815734035449597,-0.7654882269969275,0.21553254052175505,-0.4801069979082933,False,0.37060891066605095
A_mu,"mu{0.75,1.00,3.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_3.00",tz,8,-0.7979215012278841,0.01762975126971794,-0.9999999999999998,-0.10184959293652507,-0.6137857701752955,True,0.7979215012278841
A_mu,"mu{0.75,1.00,3.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_3.00",pooled,29,0.11272275034455416,0.5604389843295265,-0.2516232161805228,0.467441053476984,-0.5462518568421153,False,0.11272275034455416
A_mu,"mu{0.75,1.00,20.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_20.00",pz,21,-0.39868534329226696,0.07342065133746609,-0.7740903546677548,0.14963154741925402,-0.4801069979082933,False,0.39868534329226696
A_mu,"mu{0.75,1.00,20.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_20.00",tz,8,0.8347486474384018,0.009929687100611161,0.34189458352547203,0.9936507294577401,-0.6137857701752955,True,0.8347486474384018
A_mu,"mu{0.75,1.00,20.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_20.00",pooled,29,0.238143005900334,0.21349217035605203,-0.09267081104709392,0.5527346615308368,-0.5462518568421153,False,0.238143005900334
A_mu,"mu{0.75,1.50,2.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_2.00",pz,21,0.24707260711070067,0.28025346088816616,-0.2701189032158101,0.7070905783154046,-0.4801069979082933,False,0.24707260711070067
A_mu,"mu{0.75,1.50,2.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_2.00",tz,8,-0.20868716185960046,0.6199236393861473,-0.8987341772151901,0.9612755239323388,-0.6137857701752955,False,0.20868716185960046
A_mu,"mu{0.75,1.50,2.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_2.00",pooled,29,0.28608256639169605,0.13245739386861005,-0.12307839839481671,0.6377903181970636,-0.5462518568421153,False,0.28608256639169605
A_mu,"mu{0.75,1.50,3.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_3.00",pz,21,-0.27865859381519364,0.2212579184303165,-0.7196601302314268,0.22047199544787868,-0.4801069979082933,False,0.27865859381519364
A_mu,"mu{0.75,1.50,3.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_3.00",tz,8,-0.4787529007367305,0.23007194955169563,-0.9805806756909201,0.6154830884321333,-0.6137857701752955,False,0.4787529007367305
A_mu,"mu{0.75,1.50,3.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_3.00",pooled,29,0.17517374536303132,0.36340272512268745,-0.2288424433800114,0.5572941457165254,-0.5462518568421153,False,0.17517374536303132
A_mu,"mu{0.75,1.50,20.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_20.00",pz,21,-0.1846025445173701,0.42308814264790484,-0.6270622720918365,0.32484028466636744,-0.4801069979082933,False,0.1846025445173701
A_mu,"mu{0.75,1.50,20.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_20.00",tz,8,0.7733700704208724,0.024377926367031698,0.24983998457205864,0.9792364931869324,-0.6137857701752955,True,0.7733700704208724
A_mu,"mu{0.75,1.50,20.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_20.00",pooled,29,0.2751989904963598,0.14849330699451505,-0.10031890729711677,0.5924048856354598,-0.5462518568421153,False,0.2751989904963598
A_mu,"mu{0.75,2.00,3.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_3.00",pz,21,0.19442929593654568,0.39837222045494636,-0.36800478292785316,0.634624522284393,-0.4801069979082933,False,0.19442929593654568
A_mu,"mu{0.75,2.00,3.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_3.00",tz,8,-0.7242672088068488,0.04216846779740496,-0.9938079899999065,0.1032451465839335,-0.6137857701752955,True,0.7242672088068488
A_mu,"mu{0.75,2.00,3.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_3.00",pooled,29,0.2451395904044787,0.1999439260342057,-0.1488345924721446,0.5886671718285882,-0.5462518568421153,False,0.2451395904044787
A_mu,"mu{0.75,2.00,20.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_20.00",pz,21,0.19723693919916727,0.3914604633584998,-0.2805309591265578,0.6588877691928228,-0.4801069979082933,False,0.19723693919916727
A_mu,"mu{0.75,2.00,20.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_20.00",tz,8,0.8347486474384018,0.009929687100611161,0.31601752677702055,0.9933992677987828,-0.6137857701752955,True,0.8347486474384018
A_mu,"mu{0.75,2.00,20.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_20.00",pooled,29,0.4506318686188039,0.01415766670188988,0.10882272861840472,0.7396794078630591,-0.5462518568421153,False,0.4506318686188039
A_mu,"mu{0.75,3.00,20.00}",3,"nuts_D_0.75,nuts_D_3.00,nuts_D_20.00",pz,21,-0.40710827308013176,0.06700476795279811,-0.7668849759033131,0.16600714808602723,-0.4801069979082933,False,0.40710827308013176
A_mu,"mu{0.75,3.00,20.00}",3,"nuts_D_0.75,nuts_D_3.00,nuts_D_20.00",tz,8,0.6997157779998369,0.053362469677282115,0.041056104990341444,0.9551350375022848,-0.6137857701752955,True,0.6997157779998369
A_mu,"mu{0.75,3.00,20.00}",3,"nuts_D_0.75,nuts_D_3.00,nuts_D_20.00",pooled,29,0.16688149706182273,0.38690468424445057,-0.20730529700325165,0.5148878494449377,-0.5462518568421153,False,0.16688149706182273
A_mu,"mu{1.00,1.50,2.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_2.00",pz,21,0.24707260711070067,0.28025346088816616,-0.29282553710656445,0.6937541280228322,-0.4801069979082933,False,0.24707260711070067
